loss,acc
4.9701,0.06640625
4.8008976,0.13671875
4.9585285,0.109375
5.087196,0.08984375
4.7810097,0.12109375
4.896655,0.12109375
4.888212,0.125
4.9265156,0.1484375
4.902785,0.1484375
4.7122226,0.171875
5.0122175,0.1328125
5.0676336,0.140625
5.2446947,0.09375
4.889652,0.10546875
5.28874,0.109375
5.0569296,0.09765625
5.114089,0.08984375
